,Rule,Transaction,Antecedent,Consequent,Support,Confidence,Lift
1066,"{Super many_bus_station,Low_Noise -> Super many_school}","['Super many_bus_station,Low_Noise', 'Super many_school']","Super many_bus_station,Low_Noise",Super many_school,0.12685113016367888,0.6283783783783784,2.5392423919982976
1067,"{Super many_school,Low_Noise -> Super many_bus_station}","['Super many_school,Low_Noise', 'Super many_bus_station']","Super many_school,Low_Noise",Super many_bus_station,0.12685113016367888,0.608411214953271,2.5719656961616035
1068,"{Super many_school,Super many_bus_station -> Low_Noise}","['Super many_school,Super many_bus_station', 'Low_Noise']","Super many_school,Super many_bus_station",Low_Noise,0.12685113016367888,0.84765625,0.9780062668615108
1069,"{Super many_cafe,Low_Noise -> Super many_gym}","['Super many_cafe,Low_Noise', 'Super many_gym']","Super many_cafe,Low_Noise",Super many_gym,0.1504286827747467,0.711520737327189,3.0685079192967515
1070,"{Super many_gym,Low_Noise -> Super many_cafe}","['Super many_gym,Low_Noise', 'Super many_cafe']","Super many_gym,Low_Noise",Super many_cafe,0.1504286827747467,0.7673956262425446,3.0695825049701786
1071,"{Super many_gym,Super many_cafe -> Low_Noise}","['Super many_gym,Super many_cafe', 'Low_Noise']","Super many_gym,Super many_cafe",Low_Noise,0.1504286827747467,0.8364030335861322,0.9650225648300429
1072,"{Super many_cafe,Low_Noise -> Super many_school}","['Super many_cafe,Low_Noise', 'Super many_school']","Super many_cafe,Low_Noise",Super many_school,0.1510132501948558,0.7142857142857143,2.8863892013498313
1073,"{Super many_school,Low_Noise -> Super many_cafe}","['Super many_school,Low_Noise', 'Super many_cafe']","Super many_school,Low_Noise",Super many_cafe,0.1510132501948558,0.7242990654205608,2.897196261682243
1074,"{Super many_school,Super many_cafe -> Low_Noise}","['Super many_school,Super many_cafe', 'Low_Noise']","Super many_school,Super many_cafe",Low_Noise,0.1510132501948558,0.8279914529914529,0.9553174767878004
1075,"{Super many_gym,Low_Noise -> Super many_school}","['Super many_gym,Low_Noise', 'Super many_school']","Super many_gym,Low_Noise",Super many_school,0.1449727201870616,0.7395626242544732,2.988531801318076
1076,"{Super many_school,Low_Noise -> Super many_gym}","['Super many_school,Low_Noise', 'Super many_gym']","Super many_school,Low_Noise",Super many_gym,0.1449727201870616,0.6953271028037383,2.9986711694023405
1077,"{Super many_gym,Super many_school -> Low_Noise}","['Super many_gym,Super many_school', 'Low_Noise']","Super many_gym,Super many_school",Low_Noise,0.1449727201870616,0.8368953880764904,0.9655906321062385
1078,"{bars,Low_Noise -> newmexican}","['bars,Low_Noise', 'newmexican']","bars,Low_Noise",newmexican,0.15763834762275916,0.506574827802129,1.3582769155070669
1079,"{newmexican,bars -> Low_Noise}","['newmexican,bars', 'Low_Noise']","newmexican,bars",Low_Noise,0.15763834762275916,0.8480083857442349,0.9784125529764869
1080,"{Super many_atm,NY -> Super many_bar}","['Super many_atm,NY', 'Super many_bar']","Super many_atm,NY",Super many_bar,0.10307872174590803,0.8330708661417323,3.3770297670137204
1081,"{Super many_bar,NY -> Super many_atm}","['Super many_bar,NY', 'Super many_atm']","Super many_bar,NY",Super many_atm,0.10307872174590803,0.9089347079037801,3.6357388316151202
1082,"{Super many_atm,Super many_bar -> NY}","['Super many_atm,Super many_bar', 'NY']","Super many_atm,Super many_bar",NY,0.10307872174590803,0.5160975609756098,2.097080509047371
1083,"{Super many_atm,NY -> Super many_beauty_salon}","['Super many_atm,NY', 'Super many_beauty_salon']","Super many_atm,NY",Super many_beauty_salon,0.10872954014029618,0.878740157480315,3.5706211307909554
1084,"{Super many_beauty_salon,NY -> Super many_atm}","['Super many_beauty_salon,NY', 'Super many_atm']","Super many_beauty_salon,NY",Super many_atm,0.10872954014029618,0.884310618066561,3.537242472266244
1085,"{Super many_atm,Super many_beauty_salon -> NY}","['Super many_atm,Super many_beauty_salon', 'NY']","Super many_atm,Super many_beauty_salon",NY,0.10872954014029618,0.629086809470124,2.556194383373457
1086,"{Super many_atm,NY -> Super many_cafe}","['Super many_atm,NY', 'Super many_cafe']","Super many_atm,NY",Super many_cafe,0.10619641465315667,0.8582677165354331,3.4330708661417324
1087,"{NY,Super many_cafe -> Super many_atm}","['NY,Super many_cafe', 'Super many_atm']","NY,Super many_cafe",Super many_atm,0.10619641465315667,0.9190556492411468,3.676222596964587
1088,"{Super many_atm,Super many_cafe -> NY}","['Super many_atm,Super many_cafe', 'NY']","Super many_atm,Super many_cafe",NY,0.10619641465315667,0.5180608365019012,2.105057967480409
1089,"{Super many_atm,NY -> Super many_gym}","['Super many_atm,NY', 'Super many_gym']","Super many_atm,NY",Super many_gym,0.10892439594699922,0.8803149606299213,3.7964507377754253
1090,"{Super many_gym,NY -> Super many_atm}","['Super many_gym,NY', 'Super many_atm']","Super many_gym,NY",Super many_atm,0.10892439594699922,0.8748043818466353,3.4992175273865413
1091,"{Super many_atm,Super many_gym -> NY}","['Super many_atm,Super many_gym', 'NY']","Super many_atm,Super many_gym",NY,0.10892439594699922,0.6425287356321839,2.610813516440513
1092,"{Super many_atm,NY -> Super many_school}","['Super many_atm,NY', 'Super many_school']","Super many_atm,NY",Super many_school,0.11788776305533905,0.952755905511811,3.8500341000682
1093,"{Super many_school,NY -> Super many_atm}","['Super many_school,NY', 'Super many_atm']","Super many_school,NY",Super many_atm,0.11788776305533905,0.7898172323759791,3.1592689295039165
1094,"{Super many_atm,Super many_school -> NY}","['Super many_atm,Super many_school', 'NY']","Super many_atm,Super many_school",NY,0.11788776305533905,0.6395348837209301,2.5986484744701612
1095,"{Super many_bar,NY -> Super many_cafe}","['Super many_bar,NY', 'Super many_cafe']","Super many_bar,NY",Super many_cafe,0.10814497272018705,0.9536082474226804,3.8144329896907214
1096,"{NY,Super many_cafe -> Super many_bar}","['NY,Super many_cafe', 'Super many_bar']","NY,Super many_cafe",Super many_bar,0.10814497272018705,0.935919055649241,3.79394675639171
1097,"{Super many_bar,Super many_cafe -> NY}","['Super many_bar,Super many_cafe', 'NY']","Super many_bar,Super many_cafe",NY,0.10814497272018705,0.5050045495905369,2.0520058182887055
1098,"{Super many_bar,NY -> Super many_gym}","['Super many_bar,NY', 'Super many_gym']","Super many_bar,NY",Super many_gym,0.10483242400623538,0.9243986254295532,3.986566172860897
1099,"{Super many_gym,NY -> Super many_bar}","['Super many_gym,NY', 'Super many_bar']","Super many_gym,NY",Super many_bar,0.10483242400623538,0.8419405320813771,3.4129848425289313
1100,"{Super many_bar,Super many_gym -> NY}","['Super many_bar,Super many_gym', 'NY']","Super many_bar,Super many_gym",NY,0.10483242400623538,0.5951327433628318,2.4182274259208656
1101,"{Super many_bar,NY -> Super many_school}","['Super many_bar,NY', 'Super many_school']","Super many_bar,NY",Super many_school,0.1102883865939205,0.9725085910652921,3.9298536136591173
1102,"{Super many_school,NY -> Super many_bar}","['Super many_school,NY', 'Super many_bar']","Super many_school,NY",Super many_bar,0.1102883865939205,0.7389033942558747,2.9953019109961683
1103,"{Super many_bar,Super many_school -> NY}","['Super many_bar,Super many_school', 'NY']","Super many_bar,Super many_school",NY,0.1102883865939205,0.6192560175054704,2.516248520853582
1104,"{Super many_beauty_salon,NY -> Super many_cafe}","['Super many_beauty_salon,NY', 'Super many_cafe']","Super many_beauty_salon,NY",Super many_cafe,0.10093530787217458,0.8209191759112519,3.2836767036450074
1105,"{NY,Super many_cafe -> Super many_beauty_salon}","['NY,Super many_cafe', 'Super many_beauty_salon']","NY,Super many_cafe",Super many_beauty_salon,0.10093530787217458,0.8735244519392917,3.5494279393131
1106,"{Super many_beauty_salon,Super many_cafe -> NY}","['Super many_beauty_salon,Super many_cafe', 'NY']","Super many_beauty_salon,Super many_cafe",NY,0.10093530787217458,0.6023255813953488,2.447454381410079
1107,"{Super many_beauty_salon,NY -> Super many_gym}","['Super many_beauty_salon,NY', 'Super many_gym']","Super many_beauty_salon,NY",Super many_gym,0.10483242400623538,0.8526148969889065,3.6769913036529984
1108,"{Super many_gym,NY -> Super many_beauty_salon}","['Super many_gym,NY', 'Super many_beauty_salon']","Super many_gym,NY",Super many_beauty_salon,0.10483242400623538,0.8419405320813771,3.4210916948864822
1109,"{Super many_gym,Super many_beauty_salon -> NY}","['Super many_gym,Super many_beauty_salon', 'NY']","Super many_gym,Super many_beauty_salon",NY,0.10483242400623538,0.619815668202765,2.5185225726180445
1110,"{Super many_beauty_salon,NY -> Super many_school}","['Super many_beauty_salon,NY', 'Super many_school']","Super many_beauty_salon,NY",Super many_school,0.1102883865939205,0.8969889064976228,3.6246827308234644
1111,"{Super many_school,NY -> Super many_beauty_salon}","['Super many_school,NY', 'Super many_beauty_salon']","Super many_school,NY",Super many_beauty_salon,0.1102883865939205,0.7389033942558747,3.0024166423762066
1112,"{Super many_beauty_salon,Super many_school -> NY}","['Super many_beauty_salon,Super many_school', 'NY']","Super many_beauty_salon,Super many_school",NY,0.1102883865939205,0.6844014510278114,2.7809566481985177
1113,"{NY,Super many_cafe -> Super many_gym}","['NY,Super many_cafe', 'Super many_gym']","NY,Super many_cafe",Super many_gym,0.1083398285268901,0.9376053962900506,4.043521759462639
1114,"{Super many_gym,NY -> Super many_cafe}","['Super many_gym,NY', 'Super many_cafe']","Super many_gym,NY",Super many_cafe,0.1083398285268901,0.8701095461658841,3.4804381846635364
1115,"{Super many_gym,Super many_cafe -> NY}","['Super many_gym,Super many_cafe', 'NY']","Super many_gym,Super many_cafe",NY,0.1083398285268901,0.6023835319609967,2.4476898543339947
1116,"{NY,Super many_cafe -> Super many_school}","['NY,Super many_cafe', 'Super many_school']","NY,Super many_cafe",Super many_school,0.1122369446609509,0.9713322091062395,3.9250999190025366
1117,"{Super many_school,NY -> Super many_cafe}","['Super many_school,NY', 'Super many_cafe']","Super many_school,NY",Super many_cafe,0.1122369446609509,0.7519582245430809,3.0078328981723237
1118,"{Super many_school,Super many_cafe -> NY}","['Super many_school,Super many_cafe', 'NY']","Super many_school,Super many_cafe",NY,0.1122369446609509,0.6153846153846153,2.5005176929167425
1119,"{Super many_gym,NY -> Super many_school}","['Super many_gym,NY', 'Super many_school']","Super many_gym,NY",Super many_school,0.11593920498830865,0.9311424100156493,3.7626951560632382
1120,"{Super many_school,NY -> Super many_gym}","['Super many_school,NY', 'Super many_gym']","Super many_school,NY",Super many_gym,0.11593920498830865,0.7767624020887728,3.3498694516971277
1121,"{Super many_gym,Super many_school -> NY}","['Super many_gym,Super many_school', 'NY']","Super many_gym,Super many_school",NY,0.11593920498830865,0.6692913385826771,2.7195591049931105
1122,"{Super many_Graduate or professional degree,Super many_atm -> Super many_bank}","['Super many_Graduate or professional degree,Super many_atm', 'Super many_bank']","Super many_Graduate or professional degree,Super many_atm",Super many_bank,0.10113016367887763,0.8826530612244898,3.7220834101923437
1123,"{Super many_Graduate or professional degree,Super many_bank -> Super many_atm}","['Super many_Graduate or professional degree,Super many_bank', 'Super many_atm']","Super many_Graduate or professional degree,Super many_bank",Super many_atm,0.10113016367887763,0.8781725888324873,3.512690355329949
1124,"{Super many_atm,Super many_bank -> Super many_Graduate or professional degree}","['Super many_atm,Super many_bank', 'Super many_Graduate or professional degree']","Super many_atm,Super many_bank",Super many_Graduate or professional degree,0.10113016367887763,0.514370664023786,2.0703923511922113
1125,"{Super many_Graduate or professional degree,Super many_bar -> Super many_cafe}","['Super many_Graduate or professional degree,Super many_bar', 'Super many_cafe']","Super many_Graduate or professional degree,Super many_bar",Super many_cafe,0.10424785658612627,0.8946488294314382,3.578595317725753
1126,"{Super many_Graduate or professional degree,Super many_cafe -> Super many_bar}","['Super many_Graduate or professional degree,Super many_cafe', 'Super many_bar']","Super many_Graduate or professional degree,Super many_cafe",Super many_bar,0.10424785658612627,0.8727569331158239,3.5379056719987427
1127,"{Super many_atm,Super many_bank -> Super many_bar}","['Super many_atm,Super many_bank', 'Super many_bar']","Super many_atm,Super many_bank",Super many_bar,0.1642634450506625,0.8354806739345888,3.3867984349386333
1128,"{Super many_atm,Super many_bar -> Super many_bank}","['Super many_atm,Super many_bar', 'Super many_bank']","Super many_atm,Super many_bar",Super many_bank,0.1642634450506625,0.822439024390244,3.4681652203539297
1129,"{Super many_bank,Super many_bar -> Super many_atm}","['Super many_bank,Super many_bar', 'Super many_atm']","Super many_bank,Super many_bar",Super many_atm,0.1642634450506625,0.9689655172413794,3.8758620689655174
1130,"{Super many_atm,Super many_bank -> Super many_beauty_salon}","['Super many_atm,Super many_bank', 'Super many_beauty_salon']","Super many_atm,Super many_bank",Super many_beauty_salon,0.14555728760717068,0.7403369672943508,3.0082417388397533
1131,"{Super many_atm,Super many_beauty_salon -> Super many_bank}","['Super many_atm,Super many_beauty_salon', 'Super many_bank']","Super many_atm,Super many_beauty_salon",Super many_bank,0.14555728760717068,0.8421645997745209,3.5513465292052926
1132,"{Super many_bank,Super many_beauty_salon -> Super many_atm}","['Super many_bank,Super many_beauty_salon', 'Super many_atm']","Super many_bank,Super many_beauty_salon",Super many_atm,0.14555728760717068,0.8967587034813925,3.58703481392557
1133,"{Super many_atm,Super many_bank -> Super many_bus_station}","['Super many_atm,Super many_bank', 'Super many_bus_station']","Super many_atm,Super many_bank",Super many_bus_station,0.1289945440374123,0.6560951437066402,2.7735422384699158
1134,"{Super many_atm,Super many_bus_station -> Super many_bank}","['Super many_atm,Super many_bus_station', 'Super many_bank']","Super many_atm,Super many_bus_station",Super many_bank,0.1289945440374123,0.7899761336515513,3.331271584141135
1135,"{Super many_bank,Super many_bus_station -> Super many_atm}","['Super many_bank,Super many_bus_station', 'Super many_atm']","Super many_bank,Super many_bus_station",Super many_atm,0.1289945440374123,0.9580318379160636,3.8321273516642544
1136,"{Super many_atm,Super many_bank -> Super many_cafe}","['Super many_atm,Super many_bank', 'Super many_cafe']","Super many_atm,Super many_bank",Super many_cafe,0.17244738893219017,0.8771060455896927,3.508424182358771
1137,"{Super many_atm,Super many_cafe -> Super many_bank}","['Super many_atm,Super many_cafe', 'Super many_bank']","Super many_atm,Super many_cafe",Super many_bank,0.17244738893219017,0.841254752851711,3.5475097712694996
1138,"{Super many_bank,Super many_cafe -> Super many_atm}","['Super many_bank,Super many_cafe', 'Super many_atm']","Super many_bank,Super many_cafe",Super many_atm,0.17244738893219017,0.9485530546623793,3.794212218649517
1139,"{Super many_atm,Super many_bank -> Super many_gym}","['Super many_atm,Super many_bank', 'Super many_gym']","Super many_atm,Super many_bank",Super many_gym,0.1445830085736555,0.7353815659068386,3.1714102489360467
1140,"{Super many_atm,Super many_gym -> Super many_bank}","['Super many_atm,Super many_gym', 'Super many_bank']","Super many_atm,Super many_gym",Super many_bank,0.1445830085736555,0.8528735632183908,3.596505444894644
1141,"{Super many_bank,Super many_gym -> Super many_atm}","['Super many_bank,Super many_gym', 'Super many_atm']","Super many_bank,Super many_gym",Super many_atm,0.1445830085736555,0.9440203562340967,3.776081424936387
1142,"{Super many_atm,Super many_bank -> Super many_school}","['Super many_atm,Super many_bank', 'Super many_school']","Super many_atm,Super many_bank",Super many_school,0.14672642244738893,0.7462834489593657,3.0156902835113897
1143,"{Super many_atm,Super many_school -> Super many_bank}","['Super many_atm,Super many_school', 'Super many_bank']","Super many_atm,Super many_school",Super many_bank,0.14672642244738893,0.795983086680761,3.356602465772938
1144,"{Super many_bank,Super many_school -> Super many_atm}","['Super many_bank,Super many_school', 'Super many_atm']","Super many_bank,Super many_school",Super many_atm,0.14672642244738893,0.9629156010230179,3.8516624040920715
1145,"{Super many_atm,Super many_bar -> Super many_beauty_salon}","['Super many_atm,Super many_bar', 'Super many_beauty_salon']","Super many_atm,Super many_bar",Super many_beauty_salon,0.1510132501948558,0.7560975609756098,3.0722824092849006
1146,"{Super many_atm,Super many_beauty_salon -> Super many_bar}","['Super many_atm,Super many_beauty_salon', 'Super many_bar']","Super many_atm,Super many_beauty_salon",Super many_bar,0.1510132501948558,0.8737316798196167,3.541857014876993
